COMPETITION_WYID,MATCH_WYID,EVENT_WYID,PRIMARYTYPE,YELLOWCARD,REDCARD,INFRACTIONTYPE,INFRACTIONOPPONENT_WYID
335,5465986,1804960402,infraction,false,false,regular_foul,268785
335,5465986,1804960107,infraction,false,false,regular_foul,431007
335,5465986,1804960645,infraction,false,false,regular_foul,514807
335,5465986,1804960241,infraction,false,false,regular_foul,605985
335,5465986,1804960351,infraction,true,false,regular_foul,609365
335,5465986,1804960366,infraction,false,false,regular_foul,605985
335,5465986,1804961057,infraction,false,false,regular_foul,514807
335,5465986,1804961073,infraction,false,false,regular_foul,519629
335,5465986,1804961115,infraction,false,false,regular_foul,510447
335,5465986,1804961138,infraction,false,false,regular_foul,26652
335,5465986,1804961227,infraction,false,false,regular_foul,268785
335,5465986,1804961246,infraction,false,false,regular_foul,514807
335,5465986,1804961399,infraction,false,false,regular_foul,514807
335,5465986,1804960684,infraction,false,false,regular_foul,431007
335,5465986,1804961553,infraction,true,false,simulation_foul,
335,5465986,1804961604,infraction,false,false,regular_foul,519629
335,5465986,1804961608,infraction,false,false,regular_foul,54485
335,5465986,1804962018,infraction,false,false,regular_foul,51188
335,5465986,1804960992,infraction,false,false,regular_foul,431007
335,5465986,1804961060,infraction,false,false,regular_foul,284613
335,5465986,1804961136,infraction,true,false,regular_foul,605985
335,5465986,1804961201,infraction,false,false,regular_foul,493666
335,5465986,1804961224,infraction,true,false,regular_foul,507530
335,5465986,1804961877,infraction,true,false,protest_foul,
335,5465986,1804961321,infraction,false,false,regular_foul,374025
335,5465986,1804961389,infraction,false,false,regular_foul,476351
335,5465986,1804961979,infraction,false,false,regular_foul,0
335,5465986,1804961994,infraction,false,false,regular_foul,519629
335,5465986,1804961480,infraction,false,false,regular_foul,217079
335,5227253,1054632741,infraction,false,false,regular_foul,56311
335,5227253,1054632745,infraction,false,false,regular_foul,334043
335,5227253,1054632746,infraction,false,false,regular_foul,207480
335,5227253,1054632747,infraction,false,false,regular_foul,257943
335,5227253,1054632742,infraction,false,false,regular_foul,450488
335,5227253,1054632755,infraction,true,false,out_of_play_foul,
335,5227253,1054632748,infraction,false,false,regular_foul,69374
335,5227253,1054632743,infraction,false,false,regular_foul,56311
335,5227253,1054632749,infraction,true,false,regular_foul,56079
335,5227253,1054632750,infraction,false,false,regular_foul,244135
335,5227253,1054632751,infraction,false,false,regular_foul,203245
335,5227253,1054632752,infraction,false,false,regular_foul,412012
335,5227253,1054632756,infraction,true,false,out_of_play_foul,
335,5227253,1054632753,infraction,false,false,regular_foul,207480
335,5227253,1054632744,infraction,false,false,regular_foul,400346
335,5227253,1054632754,infraction,false,false,regular_foul,513075
335,5466013,1864265782,infraction,false,false,regular_foul,417657
335,5466013,1864265977,infraction,true,false,regular_foul,483429
335,5466013,1864266521,infraction,false,false,regular_foul,562633
335,5466013,1864266691,infraction,false,false,regular_foul,514807
335,5466013,1864266707,infraction,false,false,regular_foul,54485
335,5466013,1864266649,infraction,false,false,regular_foul,449407
335,5466013,1864266697,infraction,false,false,hand_foul,
335,5466013,1864266841,infraction,false,false,regular_foul,562692
335,5466013,1864267061,infraction,true,false,regular_foul,562633
335,5466013,1864267236,infraction,false,false,regular_foul,54485
335,5466013,1864267201,infraction,false,false,regular_foul,449407
335,5466013,1864267208,infraction,false,false,regular_foul,562692
335,5466013,1864267282,infraction,false,false,regular_foul,234373
335,5466013,1864267495,infraction,false,false,regular_foul,281248
335,5466013,1864267415,infraction,false,false,regular_foul,612342
335,5466013,1864267518,infraction,false,false,regular_foul,612342
335,5466013,1864267621,infraction,false,false,regular_foul,56017
335,5466013,1864267769,infraction,false,false,regular_foul,56474
335,5466013,1864269909,infraction,false,false,regular_foul,628964
335,5466013,1864269924,infraction,false,false,regular_foul,519629
335,5345441,1426724202,infraction,false,false,regular_foul,363625
335,5345441,1426724015,infraction,false,false,regular_foul,224165
335,5345441,1426724383,infraction,false,false,regular_foul,510447
335,5345441,1426724094,infraction,false,false,regular_foul,224165
335,5345441,1426724630,infraction,false,false,regular_foul,412012
335,5345441,1426724640,infraction,false,false,regular_foul,26652
335,5345441,1426724386,infraction,false,false,regular_foul,224165
335,5345441,1426725690,infraction,false,false,regular_foul,547397
335,5345441,1426725692,infraction,false,false,regular_foul,363625
335,5345441,1426725036,infraction,false,false,regular_foul,636921
335,5345441,1426724702,infraction,false,false,regular_foul,224165
335,5345441,1426725210,infraction,false,false,regular_foul,334043
335,5345441,1426725447,infraction,false,false,regular_foul,513075
335,5345441,1426725452,infraction,true,false,regular_foul,514807
335,5345441,1426725470,infraction,false,false,regular_foul,513075
335,5345441,1426725483,infraction,true,false,regular_foul,636921
335,5345441,1426725205,infraction,true,false,regular_foul,448997
335,5345441,1426725336,infraction,false,false,regular_foul,246509
335,5345441,1426725343,infraction,false,false,regular_foul,551993
335,5345441,1426725633,infraction,false,false,regular_foul,514807
