COMPETITION_WYID,MATCH_WYID,DURATION,VENUE,SIDE,TEAM_WYID,SCORE,SCOREHT,SCOREET,SCOREP,COACH_WYID,HASFORMATION,FORMATION,REFEREE_WYID_1,REFEREEROLE_1,REFEREE_WYID_2,REFEREEROLE_2,REFEREE_WYID_3,REFEREEROLE_3,REFEREE_WYID_4,REFEREEROLE_4,REFEREE_WYID_5,REFEREEROLE_5,REFEREE_WYID_6,REFEREEROLE_6
335,5227272,Regular,,away,7452,1,0,0,0,55950,1,"{""bench"":[{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":476177,""redCards"":""0"",""shirtNumber"":18,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":599991,""redCards"":""0"",""shirtNumber"":30,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":50771,""redCards"":""0"",""shirtNumber"":21,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":56625,""redCards"":""0"",""shirtNumber"":22,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":54474,""redCards"":""0"",""shirtNumber"":4,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":579397,""redCards"":""0"",""shirtNumber"":38,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":579408,""redCards"":""0"",""shirtNumber"":28,""yellowCards"":""0""}],""lineup"":[{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":562660,""redCards"":""0"",""shirtNumber"":24,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":586625,""redCards"":""0"",""shirtNumber"":8,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":118386,""redCards"":""0"",""shirtNumber"":5,""yellowCards"":""73""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":420371,""redCards"":""0"",""shirtNumber"":6,""yellowCards"":""0""},{""assists"":""0"",""goals"":""1"",""ownGoals"":""0"",""playerId"":399565,""redCards"":""0"",""shirtNumber"":23,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":335381,""redCards"":""0"",""shirtNumber"":2,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":406041,""redCards"":""0"",""shirtNumber"":1,""yellowCards"":""57""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":56441,""redCards"":""0"",""shirtNumber"":12,""yellowCards"":""26""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":42,""redCards"":""0"",""shirtNumber"":20,""yellowCards"":""0""},{""assists"":""1"",""goals"":""0"",""ownGoals"":""0"",""playerId"":247223,""redCards"":""0"",""shirtNumber"":16,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":707333,""redCards"":""0"",""shirtNumber"":34,""yellowCards"":""0""}],""substitutions"":[{""assists"":""0"",""minute"":46,""playerIn"":579408,""playerOut"":562660},{""assists"":""0"",""minute"":64,""playerIn"":579397,""playerOut"":586625}]}",379491,referee,387064,firstAssistant,518059,secondAssistant,379580,fourthOfficial,0,firstAdditionalAssistant,0,secondAdditionalAssistant
335,5227272,Regular,,home,7453,2,1,0,0,56245,1,"{""bench"":[{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":513075,""redCards"":""0"",""shirtNumber"":23,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":500251,""redCards"":""0"",""shirtNumber"":40,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":334043,""redCards"":""0"",""shirtNumber"":8,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":203245,""redCards"":""0"",""shirtNumber"":9,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":363625,""redCards"":""0"",""shirtNumber"":15,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":412012,""redCards"":""0"",""shirtNumber"":18,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":510447,""redCards"":""0"",""shirtNumber"":24,""yellowCards"":""0""}],""lineup"":[{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":399566,""redCards"":""0"",""shirtNumber"":17,""yellowCards"":""36""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":676912,""redCards"":""0"",""shirtNumber"":3,""yellowCards"":""55""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":169212,""redCards"":""0"",""shirtNumber"":27,""yellowCards"":""69""},{""assists"":""1"",""goals"":""0"",""ownGoals"":""0"",""playerId"":257943,""redCards"":""0"",""shirtNumber"":11,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":449089,""redCards"":""0"",""shirtNumber"":25,""yellowCards"":""0""},{""assists"":""0"",""goals"":""1"",""ownGoals"":""0"",""playerId"":244135,""redCards"":""0"",""shirtNumber"":5,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":69374,""redCards"":""0"",""shirtNumber"":22,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":56079,""redCards"":""0"",""shirtNumber"":14,""yellowCards"":""0""},{""assists"":""0"",""goals"":""1"",""ownGoals"":""0"",""playerId"":544937,""redCards"":""0"",""shirtNumber"":19,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":207480,""redCards"":""0"",""shirtNumber"":4,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":56223,""redCards"":""0"",""shirtNumber"":16,""yellowCards"":""0""}],""substitutions"":[{""assists"":""0"",""minute"":67,""playerIn"":363625,""playerOut"":399566},{""assists"":""0"",""minute"":76,""playerIn"":412012,""playerOut"":676912},{""assists"":""0"",""minute"":76,""playerIn"":510447,""playerOut"":169212},{""assists"":""0"",""minute"":84,""playerIn"":203245,""playerOut"":257943}]}",379491,referee,387064,firstAssistant,518059,secondAssistant,379580,fourthOfficial,0,firstAdditionalAssistant,0,secondAdditionalAssistant
335,5585788,Regular,,home,7453,1,1,0,0,677257,1,"{""bench"":[{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":609365,""redCards"":""0"",""shirtNumber"":11,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":678747,""redCards"":""0"",""shirtNumber"":46,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":54485,""redCards"":""0"",""shirtNumber"":9,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":56223,""redCards"":""0"",""shirtNumber"":16,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":69374,""redCards"":""0"",""shirtNumber"":22,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":412012,""redCards"":""0"",""shirtNumber"":18,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":240564,""redCards"":""0"",""shirtNumber"":6,""yellowCards"":""0""}],""lineup"":[{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":26652,""redCards"":""0"",""shirtNumber"":10,""yellowCards"":""0""},{""assists"":""0"",""goals"":""1"",""ownGoals"":""0"",""playerId"":624751,""redCards"":""0"",""shirtNumber"":35,""yellowCards"":""56""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":764625,""redCards"":""90"",""shirtNumber"":37,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":240050,""redCards"":""0"",""shirtNumber"":30,""yellowCards"":""40""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":449804,""redCards"":""0"",""shirtNumber"":17,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":562633,""redCards"":""0"",""shirtNumber"":7,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":269698,""redCards"":""0"",""shirtNumber"":1,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":372289,""redCards"":""0"",""shirtNumber"":5,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":268785,""redCards"":""0"",""shirtNumber"":31,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":628964,""redCards"":""0"",""shirtNumber"":2,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":658561,""redCards"":""0"",""shirtNumber"":28,""yellowCards"":""0""}],""substitutions"":[{""assists"":""0"",""minute"":78,""playerIn"":69374,""playerOut"":26652},{""assists"":""0"",""minute"":78,""playerIn"":240564,""playerOut"":624751},{""assists"":""0"",""minute"":91,""playerIn"":412012,""playerOut"":658561}]}",378968,referee,583372,firstAssistant,499181,secondAssistant,589435,fourthOfficial,0,firstAdditionalAssistant,0,secondAdditionalAssistant
335,5585788,Regular,,away,7454,0,0,0,0,848866,1,"{""bench"":[{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":831058,""redCards"":""0"",""shirtNumber"":35,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":563514,""redCards"":""0"",""shirtNumber"":5,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":386392,""redCards"":""0"",""shirtNumber"":22,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":534982,""redCards"":""0"",""shirtNumber"":17,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":568766,""redCards"":""0"",""shirtNumber"":7,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":511778,""redCards"":""0"",""shirtNumber"":19,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":636037,""redCards"":""0"",""shirtNumber"":6,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":259410,""redCards"":""0"",""shirtNumber"":2,""yellowCards"":""0""}],""lineup"":[{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":619923,""redCards"":""0"",""shirtNumber"":3,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":625598,""redCards"":""0"",""shirtNumber"":16,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":568923,""redCards"":""0"",""shirtNumber"":27,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":619642,""redCards"":""0"",""shirtNumber"":10,""yellowCards"":""45""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":625600,""redCards"":""0"",""shirtNumber"":21,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":399566,""redCards"":""0"",""shirtNumber"":14,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":547397,""redCards"":""0"",""shirtNumber"":20,""yellowCards"":""75""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":545144,""redCards"":""0"",""shirtNumber"":4,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":449478,""redCards"":""0"",""shirtNumber"":11,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":631947,""redCards"":""0"",""shirtNumber"":8,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":520616,""redCards"":""0"",""shirtNumber"":1,""yellowCards"":""0""}],""substitutions"":[{""assists"":""0"",""minute"":46,""playerIn"":259410,""playerOut"":619923},{""assists"":""0"",""minute"":65,""playerIn"":534982,""playerOut"":625598},{""assists"":""0"",""minute"":65,""playerIn"":568766,""playerOut"":568923},{""assists"":""0"",""minute"":65,""playerIn"":636037,""playerOut"":619642},{""assists"":""0"",""minute"":85,""playerIn"":511778,""playerOut"":625600}]}",378968,referee,583372,firstAssistant,499181,secondAssistant,589435,fourthOfficial,0,firstAdditionalAssistant,0,secondAdditionalAssistant
335,5328135,Regular,,home,7453,2,1,0,0,56245,1,"{""bench"":[{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":676912,""redCards"":""0"",""shirtNumber"":3,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":495421,""redCards"":""0"",""shirtNumber"":29,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":56223,""redCards"":""0"",""shirtNumber"":16,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":521253,""redCards"":""0"",""shirtNumber"":38,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":356393,""redCards"":""0"",""shirtNumber"":6,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":510447,""redCards"":""0"",""shirtNumber"":24,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":207480,""redCards"":""0"",""shirtNumber"":4,""yellowCards"":""0""}],""lineup"":[{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":334043,""redCards"":""0"",""shirtNumber"":8,""yellowCards"":""0""},{""assists"":""0"",""goals"":""2"",""ownGoals"":""0"",""playerId"":514807,""redCards"":""0"",""shirtNumber"":36,""yellowCards"":""0""},{""assists"":""1"",""goals"":""0"",""ownGoals"":""0"",""playerId"":169212,""redCards"":""0"",""shirtNumber"":27,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":449089,""redCards"":""0"",""shirtNumber"":25,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":399566,""redCards"":""0"",""shirtNumber"":17,""yellowCards"":""0""},{""assists"":""1"",""goals"":""0"",""ownGoals"":""0"",""playerId"":244135,""redCards"":""0"",""shirtNumber"":5,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":363625,""redCards"":""0"",""shirtNumber"":15,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":513075,""redCards"":""0"",""shirtNumber"":23,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":69374,""redCards"":""0"",""shirtNumber"":22,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":412012,""redCards"":""0"",""shirtNumber"":18,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":476345,""redCards"":""0"",""shirtNumber"":30,""yellowCards"":""0""}],""substitutions"":[{""assists"":""0"",""minute"":61,""playerIn"":356393,""playerOut"":334043},{""assists"":""0"",""minute"":73,""playerIn"":510447,""playerOut"":514807},{""assists"":""0"",""minute"":82,""playerIn"":207480,""playerOut"":169212}]}",379580,referee,379322,firstAssistant,379355,secondAssistant,378968,fourthOfficial,0,firstAdditionalAssistant,0,secondAdditionalAssistant
335,5328135,Regular,,away,7461,1,0,0,0,56375,1,"{""bench"":[{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":51673,""redCards"":""0"",""shirtNumber"":22,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":285733,""redCards"":""0"",""shirtNumber"":16,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":56292,""redCards"":""0"",""shirtNumber"":24,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":330540,""redCards"":""0"",""shirtNumber"":17,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":450799,""redCards"":""0"",""shirtNumber"":6,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":449482,""redCards"":""0"",""shirtNumber"":2,""yellowCards"":""0""},{""assists"":""1"",""goals"":""0"",""ownGoals"":""0"",""playerId"":494548,""redCards"":""0"",""shirtNumber"":27,""yellowCards"":""0""}],""lineup"":[{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":516745,""redCards"":""0"",""shirtNumber"":29,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":449374,""redCards"":""0"",""shirtNumber"":10,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":433757,""redCards"":""0"",""shirtNumber"":8,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":347364,""redCards"":""0"",""shirtNumber"":14,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":450074,""redCards"":""0"",""shirtNumber"":21,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":423422,""redCards"":""0"",""shirtNumber"":4,""yellowCards"":""47""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":56396,""redCards"":""0"",""shirtNumber"":11,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":56378,""redCards"":""0"",""shirtNumber"":1,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":562633,""redCards"":""0"",""shirtNumber"":7,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":449721,""redCards"":""0"",""shirtNumber"":5,""yellowCards"":""0""},{""assists"":""0"",""goals"":""1"",""ownGoals"":""0"",""playerId"":288618,""redCards"":""0"",""shirtNumber"":20,""yellowCards"":""0""}],""substitutions"":[{""assists"":""0"",""minute"":46,""playerIn"":330540,""playerOut"":516745},{""assists"":""0"",""minute"":46,""playerIn"":449482,""playerOut"":449374},{""assists"":""0"",""minute"":46,""playerIn"":494548,""playerOut"":433757},{""assists"":""0"",""minute"":62,""playerIn"":450799,""playerOut"":347364},{""assists"":""0"",""minute"":76,""playerIn"":56292,""playerOut"":450074}]}",379580,referee,379322,firstAssistant,379355,secondAssistant,378968,fourthOfficial,0,firstAdditionalAssistant,0,secondAdditionalAssistant
335,5227240,Regular,,home,7453,2,0,0,0,56245,1,"{""bench"":[{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":207480,""redCards"":""0"",""shirtNumber"":4,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":56223,""redCards"":""0"",""shirtNumber"":16,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":203245,""redCards"":""0"",""shirtNumber"":9,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":513075,""redCards"":""0"",""shirtNumber"":23,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":544937,""redCards"":""0"",""shirtNumber"":19,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":570830,""redCards"":""0"",""shirtNumber"":20,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":481900,""redCards"":""0"",""shirtNumber"":42,""yellowCards"":""0""}],""lineup"":[{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":476350,""redCards"":""0"",""shirtNumber"":28,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":334043,""redCards"":""0"",""shirtNumber"":8,""yellowCards"":""0""},{""assists"":""0"",""goals"":""1"",""ownGoals"":""0"",""playerId"":257943,""redCards"":""0"",""shirtNumber"":11,""yellowCards"":""0""},{""assists"":""0"",""goals"":""1"",""ownGoals"":""0"",""playerId"":449089,""redCards"":""0"",""shirtNumber"":25,""yellowCards"":""0""},{""assists"":""2"",""goals"":""0"",""ownGoals"":""0"",""playerId"":169212,""redCards"":""0"",""shirtNumber"":27,""yellowCards"":""0""},{""assists"":""2"",""goals"":""0"",""ownGoals"":""0"",""playerId"":399566,""redCards"":""0"",""shirtNumber"":17,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":244135,""redCards"":""0"",""shirtNumber"":5,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":69374,""redCards"":""0"",""shirtNumber"":22,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":56079,""redCards"":""0"",""shirtNumber"":14,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":412012,""redCards"":""0"",""shirtNumber"":18,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":476345,""redCards"":""0"",""shirtNumber"":30,""yellowCards"":""0""}],""substitutions"":[{""assists"":""0"",""minute"":19,""playerIn"":544937,""playerOut"":476350},{""assists"":""0"",""minute"":46,""playerIn"":513075,""playerOut"":334043},{""assists"":""0"",""minute"":74,""playerIn"":203245,""playerOut"":257943},{""assists"":""0"",""minute"":86,""playerIn"":570830,""playerOut"":449089},{""assists"":""0"",""minute"":86,""playerIn"":481900,""playerOut"":169212}]}",382195,referee,383445,firstAssistant,378940,secondAssistant,606341,fourthOfficial,0,firstAdditionalAssistant,0,secondAdditionalAssistant
335,5227240,Regular,,away,7455,0,0,0,0,56523,1,"{""bench"":[{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":56124,""redCards"":""0"",""shirtNumber"":5,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":476093,""redCards"":""0"",""shirtNumber"":16,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":471107,""redCards"":""0"",""shirtNumber"":58,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":446138,""redCards"":""0"",""shirtNumber"":35,""yellowCards"":""91""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":524508,""redCards"":""0"",""shirtNumber"":48,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":475104,""redCards"":""0"",""shirtNumber"":43,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":452592,""redCards"":""0"",""shirtNumber"":24,""yellowCards"":""0""}],""lineup"":[{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":475116,""redCards"":""0"",""shirtNumber"":44,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":249547,""redCards"":""0"",""shirtNumber"":11,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":475110,""redCards"":""0"",""shirtNumber"":45,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":241945,""redCards"":""0"",""shirtNumber"":7,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":296672,""redCards"":""0"",""shirtNumber"":29,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":56048,""redCards"":""0"",""shirtNumber"":28,""yellowCards"":""48""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":363988,""redCards"":""0"",""shirtNumber"":10,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":56394,""redCards"":""0"",""shirtNumber"":14,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":252418,""redCards"":""0"",""shirtNumber"":6,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":56038,""redCards"":""0"",""shirtNumber"":1,""yellowCards"":""0""},{""assists"":""0"",""goals"":""0"",""ownGoals"":""0"",""playerId"":621859,""redCards"":""0"",""shirtNumber"":37,""yellowCards"":""0""}],""substitutions"":[{""assists"":""0"",""minute"":63,""playerIn"":446138,""playerOut"":475116},{""assists"":""0"",""minute"":73,""playerIn"":471107,""playerOut"":249547},{""assists"":""0"",""minute"":73,""playerIn"":524508,""playerOut"":475110},{""assists"":""0"",""minute"":83,""playerIn"":475104,""playerOut"":241945},{""assists"":""0"",""minute"":83,""playerIn"":452592,""playerOut"":296672}]}",382195,referee,383445,firstAssistant,378940,secondAssistant,606341,fourthOfficial,0,firstAdditionalAssistant,0,secondAdditionalAssistant
